type,ident,lat,long,y_proj,x_proj,new_seg,display,color,altitude,depth,temp,time,model,filename
TRACK, ,40.3523612816368,-94.8851417069008,4468571.82636315,339910.92399915,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3523666416377,-94.8851417069014,4468572.42135971,339910.93667924,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3523720116389,-94.8851363469005,4468573.00776532,339911.40459088,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3523720116389,-94.8851363469005,4468573.00776532,339911.40459088,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3523773716398,-94.8851363469009,4468573.60276189,339911.41727095,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3523773716395,-94.8851417069024,4468573.61246291,339910.96206310,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3523720116389,-94.8851363469005,4468573.00776532,339911.40459088,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.352366641638,-94.8851363468999,4468572.41165869,339911.39188716,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3523612816375,-94.8851309868978,4468571.80696114,339911.83441506,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3523666416383,-94.8851309868985,4468572.40195770,339911.84709508,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3523666416383,-94.8851309868985,4468572.40195770,339911.84709508,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3523666416383,-94.8851309868985,4468572.40195770,339911.84709508,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.352366641638,-94.8851363468999,4468572.41165869,339911.39188716,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.352366641638,-94.8851363468999,4468572.41165869,339911.39188716,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3523290916354,-94.88507733688,4468568.13655270,339916.31459202,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3522915416336,-94.8850022368558,4468563.83233097,339922.60377701,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.352248631631,-94.884927136831,4468558.93311820,339928.88029049,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3522057116281,-94.8848573968078,4468554.04250043,339934.70157946,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3521467016228,-94.8847822967814,4468547.35608860,339940.94002876,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3521037916202,-94.8847071967567,4468542.45689202,339947.21656792,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3520984216241,-94.8846267267343,4468541.71518019,339954.03795765,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3520984216296,-94.8845355367095,4468541.55018532,339961.78246748,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3520984216344,-94.8844550666877,4468541.40459335,339968.61655785,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3520984216388,-94.8843799666674,4468541.26872277,339974.99458920,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3520930616431,-94.8842941366435,4468540.51844967,339982.27121484,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3520769716456,-94.8842083066185,4468538.57708062,339989.52247046,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3520286916421,-94.8841331965932,4468533.08180120,339995.78719935,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3520018616415,-94.8840688265731,4468529.98705035,340001.19053267,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3519696816413,-94.8839829965465,4468526.25960056,340008.40376236,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.35193213164,-94.8839025265209,4468521.94574603,340015.14909294,true,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3518999416385,-94.8838381565002,4468518.25601317,340020.53977065,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3518945816385,-94.8838220664951,4468517.63191588,340021.89358186,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3518999416388,-94.8838327964987,4468518.24631889,340020.99498166,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3518838516364,-94.8838274264956,4468516.45050714,340021.41300492,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3518784816352,-94.8838327964964,4468515.86411296,340020.94424974,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3518784816349,-94.8838381564979,4468515.87380724,340020.48903859,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3518784816346,-94.8838435264994,4468515.88351963,340020.03297816,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3518838516358,-94.8838381564985,4468516.46991376,340020.50173342,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3518892116366,-94.883838156499,4468517.06491020,340020.51440462,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3518892116366,-94.883838156499,4468517.06491020,340020.51440462,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3518892116364,-94.8838435265004,4468517.07462260,340020.05834427,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3518945816376,-94.8838381564995,4468517.66101672,340020.52709946,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3518999416385,-94.8838381565002,4468518.25601317,340020.53977065,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3518999416388,-94.8838327964987,4468518.24631889,340020.99498166,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3518945816376,-94.8838381564995,4468517.66101672,340020.52709946,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3518945816369,-94.8838488865024,4468517.68042344,340019.61582810,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3518945816372,-94.883843526501,4468517.67072911,340020.07103914,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.351889211636,-94.8838488865019,4468517.08431693,340019.60313319,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3518838516355,-94.8838435264999,4468516.47962615,340020.04567303,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3518302016263,-94.8838488864959,4468510.53380569,340019.46363111,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3517711916162,-94.8838542464913,4468503.99298886,340018.86891733,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3516960916029,-94.8838703464881,4468495.68549777,340017.32404209,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3516156315889,-94.8838810764828,4468486.77329797,340016.22255484,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3515405215766,-94.8838810764751,4468478.43557760,340016.04498970,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3514654215638,-94.8838864364689,4468470.10866189,340015.41223454,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3514117815549,-94.8838864364634,4468464.15425753,340015.28542594,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3513366815423,-94.8838918064572,4468455.82736010,340014.65182060,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3512830315343,-94.8838757064474,4468449.84272613,340015.89233238,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3512669415332,-94.8838488864384,4468448.00811880,340018.13206979,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3512723015338,-94.8838542464405,4468448.61280952,340017.68952566,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.351277671535,-94.8838488864396,4468449.19922165,340018.15743564,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3512723015338,-94.8838542464405,4468448.61280952,340017.68952566,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3512508515312,-94.8838381564339,4468446.20261291,340019.00531287,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3512508515309,-94.8838435264354,4468446.21232527,340018.54924821,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3512562115315,-94.8838488864373,4468446.81701596,340018.10670394,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3512669415329,-94.8838542464399,4468448.01781313,340017.67685452,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3512669415329,-94.8838542464399,4468448.01781313,340017.67685452,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3512669415362,-94.8838006064253,4468447.92079877,340022.23240432,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3512723015424,-94.8837094164011,4468448.35087346,340029.98967895,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3512884015512,-94.8836074863751,4468449.95374667,340038.68446747,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3512884015557,-94.8835323863548,4468449.81793789,340045.06257472,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3512884015605,-94.883451916333,4468449.67242417,340051.89674632,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3512830315644,-94.8833714563105,4468448.93082832,340058.71737706,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3513098515746,-94.8832748962871,4468451.73343671,340066.98142730,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3513044915792,-94.8831836962618,4468450.97354661,340074.71420911,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3512937615831,-94.8830871362345,4468449.60786769,340082.88951749,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3513044915904,-94.8829959462109,4468450.63411126,340090.65947273,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3513527716022,-94.8829315661983,4468455.87713311,340096.24122719,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3513688616061,-94.8829101161941,4468457.62445599,340098.10095313,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3513688616055,-94.8829208461971,4468457.64385309,340097.18967476,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3513688616045,-94.8829369362014,4468457.67293990,340095.82318186,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3513688616045,-94.8829369362014,4468457.67293990,340095.82318186,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3513688616045,-94.8829369362014,4468457.67293990,340095.82318186,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3513688616045,-94.8829369362014,4468457.67293990,340095.82318186,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3513635016036,-94.8829369362009,4468457.07794355,340095.81051686,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3513581316028,-94.8829369362004,4468456.48183714,340095.79782824,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3513688616039,-94.8829476662043,4468457.69233728,340094.91190349,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3514278716133,-94.8829530262118,4468464.25253719,340094.59612329,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3515190716284,-94.8829530262211,4468474.37635585,340094.81161951,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3515566216417,-94.8828350061929,4468478.33131282,340104.92353130,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3515995316513,-94.8827920961857,4468483.01704771,340108.66916879,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3516531816602,-94.8827920961911,4468488.97256170,340108.79592778,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3517014616681,-94.882792096196,4468494.33196930,340108.90999918,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3517443716726,-94.8828350062121,4468499.17283677,340105.36713904,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.351840931688,-94.8828457362248,4468509.91104858,340104.68401559,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3519374917026,-94.8828671962404,4468520.66865729,340103.08962450,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3520125917134,-94.8828940162554,4468529.05375030,340100.98932224,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3520769717224,-94.8829208462693,4468536.24886939,340098.86284590,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3521520717339,-94.8829369362812,4468544.61456659,340097.67382172,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3522379017471,-94.8829530262944,4468554.17136708,340096.51015513,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3523130017586,-94.8829691263064,4468562.53708311,340095.32028855,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3523773717685,-94.882979846316,4468569.70197048,340094.56197677,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3524578417815,-94.8829852163255,4468578.64439568,340094.29606906,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3525329417929,-94.8830013063376,4468587.01009447,340093.10706003,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3525919518024,-94.883006676345,4468593.57031402,340092.79044574,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3526563218134,-94.8830013063502,4468600.70611387,340093.39860853,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3527207018242,-94.8829959463553,4468607.84304195,340094.00594503,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3527904318365,-94.8829852163595,4468615.56414851,340095.08197719,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3528548118474,-94.8829798463646,4468622.70105873,340095.69016116,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3529138118578,-94.8829691263677,4468629.23108061,340096.73998644,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3529728218692,-94.8829422963664,4468635.73308914,340099.15799295,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3529889218725,-94.8829315663652,4468637.50090127,340100.10729309,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3529835518715,-94.8829315663647,4468636.90479470,340100.09460408,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3529781918706,-94.8829315663641,4468636.30979820,340100.08193870,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.352962091868,-94.8829315663624,4468634.52258858,340100.04389532,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3529620918677,-94.8829369363639,4468634.53229635,340099.58784224,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3529889218702,-94.8829691263753,4468637.56880204,340096.91747060,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3530425618797,-94.882958396378,4468643.50380956,340097.95547734,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3531176618927,-94.8829476663827,4468651.82102340,340099.04419213,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3531766719034,-94.8829315663844,4468658.34243003,340100.55093675,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3532517719162,-94.8829262063905,4468666.66935202,340101.18359657,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3533054219254,-94.8829208463946,4468672.61517795,340101.76557043,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3533751519356,-94.8829422964075,4468680.39446008,340100.10868540,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3534448919448,-94.8829798464248,4468688.20395873,340097.08452778,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.353503901952,-94.8830227664424,4468694.83206396,340093.57897172,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3535575419593,-94.8830495864552,4468700.83495720,340091.42803005,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3535897319627,-94.8830817764672,4468704.46646344,340088.77035358,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.353589731964,-94.8830603164613,4468704.42766554,340090.59285048,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3535897319646,-94.8830495864585,4468704.40826675,340091.50409892,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3535951019668,-94.8830281264532,4468704.96557614,340093.33928563,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3535951019668,-94.8830281264532,4468704.96557614,340093.33928563,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3535897319649,-94.883044226457,4468704.39857644,340091.95929852,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3535843719637,-94.8830495864579,4468703.81327019,340091.49143259,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3535843719634,-94.8830549564594,4468703.82297861,340091.03538370,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3535897319637,-94.8830656764628,4468704.43735593,340090.13765088,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3536326519691,-94.8830925064745,4468709.25027534,340087.96053269,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3536809319743,-94.8831407864925,4468714.69697313,340083.97443911,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3537238419781,-94.8831944265115,4468719.55725766,340079.52046183,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3537774919812,-94.883290986543,4468725.68736242,340071.44688939,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3538043119795,-94.8833929065735,4468728.84885518,340062.85471760,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.35384186198,-94.8834894666035,4468733.19176866,340054.74311298,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3538686819786,-94.8835860266325,4468736.34358790,340046.60615378,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3539008719782,-94.883682586662,4468740.09152286,340038.48189537,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3539330519794,-94.8837523266841,4468743.78985046,340032.63530618,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3539598819787,-94.8838381567102,4468746.92339740,340025.40963398,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3539920619785,-94.8839293567382,4468750.66055102,340017.74057006,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.354029611979,-94.8840259167683,4468755.00351480,340009.62901344,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540457119759,-94.8841224767961,4468756.96539091,340001.46674757,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540457119743,-94.8841492968033,4468757.01390682,339999.18906622,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540457119743,-94.8841492968033,4468757.01390682,339999.18906622,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540457119743,-94.8841492968033,4468757.01390682,339999.18906622,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540510719748,-94.8841546568053,4468757.61859951,339998.74654354,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540457119743,-94.8841492968033,4468757.01390682,339999.18906622,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540457119743,-94.8841492968033,4468757.01390682,339999.18906622,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540349819731,-94.8841385667993,4468755.80339336,340000.07493740,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540349819731,-94.8841385667993,4468755.80339336,340000.07493740,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540296119719,-94.8841439268002,4468755.21698260,339999.60704329,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540349819728,-94.8841439268008,4468755.81308933,339999.61974075,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540296119722,-94.8841385667988,4468755.20728663,340000.06223997,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540403419737,-94.8841439268014,4468756.40808600,339999.63241457,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540510719761,-94.8841331967995,4468757.57977938,340000.56902818,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540618019779,-94.8841331968006,4468758.77088278,340000.59439933,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540510719751,-94.884149296804,4468757.60890348,339999.20174007,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540457119736,-94.8841600268063,4468757.03331699,339998.27782382,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540403419725,-94.8841653868072,4468756.44690635,339997.80992964,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540403419725,-94.8841653868072,4468756.44690635,339997.80992964,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540349819728,-94.8841439268008,4468755.81308933,339999.61974075,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.354024251971,-94.8841439267997,4468754.62198594,339999.59436947,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540242519707,-94.8841492968011,4468754.63170003,339999.13832351,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540349819722,-94.8841546568038,4468755.83249945,339998.70849821,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540349819722,-94.8841546568038,4468755.83249945,339998.70849821,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540349819722,-94.8841546568038,4468755.83249945,339998.70849821,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540349819725,-94.8841492968022,4468755.82280342,339999.16369486,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540349819722,-94.8841546568038,4468755.83249945,339998.70849821,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540349819722,-94.8841546568038,4468755.83249945,339998.70849821,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540349819731,-94.8841385667993,4468755.80339336,340000.07493740,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540242519704,-94.8841546568026,4468754.64139606,339998.68312679,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540242519704,-94.8841546568026,4468754.64139606,339998.68312679,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540296119713,-94.8841546568031,4468755.23639272,339998.69580068,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540349819722,-94.8841546568038,4468755.83249945,339998.70849821,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540349819725,-94.8841492968022,4468755.82280342,339999.16369486,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540349819725,-94.8841492968022,4468755.82280342,339999.16369486,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540296119716,-94.8841492968017,4468755.22669669,339999.15099736,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540296119716,-94.8841492968017,4468755.22669669,339999.15099736,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540296119719,-94.8841439268002,4468755.21698260,339999.60704329,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540296119719,-94.8841439268002,4468755.21698260,339999.60704329,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540242519707,-94.8841492968011,4468754.63170003,339999.13832351,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540242519707,-94.8841492968011,4468754.63170003,339999.13832351,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540296119716,-94.8841492968017,4468755.22669669,339999.15099736,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540296119722,-94.8841385667988,4468755.20728663,340000.06223997,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540242519714,-94.8841385667983,4468754.61228997,340000.04956619,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.354024251971,-94.8841439267997,4468754.62198594,339999.59436947,true,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540296119722,-94.8841385667988,4468755.20728663,340000.06223997,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540349819735,-94.8841331967979,4468755.79367933,340000.53098329,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540349819735,-94.8841331967979,4468755.79367933,340000.53098329,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540349819735,-94.8841331967979,4468755.79367933,340000.53098329,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540296119722,-94.8841385667988,4468755.20728663,340000.06223997,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540296119722,-94.8841385667988,4468755.20728663,340000.06223997,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540296119726,-94.8841331967973,4468755.19757260,340000.51828590,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540296119722,-94.8841385667988,4468755.20728663,340000.06223997,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540296119726,-94.8841331967973,4468755.19757260,340000.51828590,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540296119722,-94.8841385667988,4468755.20728663,340000.06223997,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540296119722,-94.8841385667988,4468755.20728663,340000.06223997,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540296119726,-94.8841331967973,4468755.19757260,340000.51828590,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540296119726,-94.8841331967973,4468755.19757260,340000.51828590,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540296119726,-94.8841331967973,4468755.19757260,340000.51828590,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540242519717,-94.8841331967968,4468754.60257594,340000.50561215,False,False,0,0,0,0,2010/09/09-17:44:59, , 
TRACK, ,40.3540242519714,-94.8841385667983,4468754.61228997,340000.04956619,False,False,0,0,0,0,2010/09/09-17:44:59, , 
